,text,label,label_num
2794,capres ganjar pranowo ajak semua pihak satu jaga konstitusi atur dasar negarajnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,4
2795,coba tonton ust abdul somad x anies baswedan kak cerita jadi rawan ikhlas sering temu dunia nyata amp dimanamana kasus durian runtuh kpop turut salah satu rawan entah neng amin cuma suka nasihat pak anies,Sosial Budaya,6
2796,ganjar pranowo mahfud md aku susun visimisidan program bawa indonesia lebih majuganjarmahfudrebound ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara apri1801,Ideologi,4
2797,ganjar mahfud komitmen sejahtera tani nelayan bebaskanjeratanhutang,Ekonomi,5
2798,hotman paris datang dukung prabowo gibran debat capres kpu prabowogibraninspiratif pemimpinyangdinanti,Politik,1
2799,investor prepare pasang capres cawapres ganjar pranowo prof mahfud md md sedang rancang regulasi hukum dukung tumbuh investasi indonesiaganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
2800,hadeh si anies emang poros panislamisme,Ideologi,4
2801,prabowo subianto angkat bicara soal orang jelek food estate antek asing,Politik,1
2802,akun sosmed kemhan ri unggah tagar prabowogibran anies tak sanksi arti boleh,Politik,1
2803,pasang capres cawapres ganjar pranowo prof mahfud md tandem siap ikan mudah regulasi hukum lebih terukurganjarmahfudrebound ganjarpranowopilihanumat jnk,Ideologi,4
2804,investorfriendly approach pasang capres cawapres ganjar pranowo prof mahfud md md satu cipta regulasi hukum dukung tumbuh investasiganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
2805,jokowi ingat malu jangan babi buta kajitow elkayeni tampil prabowo debat akhir beranta orang menhan paham soal tahan lama entah apa laku prabowo semua kerja serah orang menteri otopilot bagi prabowo mungkin soal rapat istana laku kunjung seremonial biar muka nongol kamera makanya tanya soal gagas prabowo ngeblank kritik masalah tahan bingung lalu posisi diri korban laku ad hominem ragu data tim prabowo terus usaha sebar narasi bodoh urus tahan semua rahasia padahal jelas undangundangnya mana rahasia mana bukan semua rahasia lebih malu presiden sampaisampai ikut turun tangan madam bakar komentar tak jelas soal debat jokowi soksokan perintah kpu sejarah indonesia mungkin baru kali presiden turut campur terlalu jauh padahal soal teknis urus internal kpu calon presiden jokowi mau nyapres benar dulu mau konstitusi larang dpr tolak amandemen undang undang dasar semua apaapa orang presiden bahkan ikut kampanye bagibagi bansos depan baliho prabowogibran kadangkadang bagibagi beras amplop buah video banten presiden melemparlemparkan kaos massa datang timses rawan kerumun seolaholah hadir jokowi sambut tumpahruah padahal disetting hadir jokowi tak anggap pamor redup sebentar tiba masa orangorang ungkit dosadosanya massa datang beras kaos jokowi anggap kaum dhuafa kelompok miskin eksploitasi miskin cara beri kaos dilemparlempar bukan baru banyak politis kacrut buat rupa cara bagi rendah banyak cara ekspos beri bantu ting raja tunjuk derajat jelata beda politis tengik macam butuh efek penuhsesak seolaholah sambut riah mirip hadir kim jong un korea utara pikir kondisi ibuibu gendong bayi bagaimana ibu jatuh bayi terinjakinjak bisa kalian sedikit manusia dasar rezim feodal samping jokowi mendag zulhas tampak clingakclinguk tim menteri nyata sama tolol tim istana mungkin nyawa rakyat berapa ibu injak bayi mati salah sendiri miskin orang miskin laku hina kuasa diam tahu apa kepala jokowi jelas panik kondisi prabowo untung putar dua hampir prabowo kalah siapa lawan semua instrumen kuasa kerah mulai polisi satpol pp kepala desa babinsa elektabilitas puncak 40 bahkan ancam turun tampil prabowo buruk padahal bumn gerak bohir setir bansos blt alir air bah politis mau anehaneh ancam kasus hukum ngosngosan 40 rugi bandar semua orang panik,Ideologi,4
2806,program duet capres cawapres ganjar pranowo mahfud md yakin desa sukses ekonomi jnk ganjarpranowopilihanumat 2024jokowidigantiganjar ganjarmahfudrebound,Politik,1
2807,kalah debat bikin drama mewek kalah debat maki maki lawan depan dukung kalah debat laporin lawan aneh tagline pakaipolitik riang gembira ganjar lapor banwaslusoal nyata debat capres hari rabu 100124,Politik,1
2808,capres cawapres ganjar pranowo mahfud md ajak masyarakat jadi garda depan jaga konstitusi atur dasar negaraganjarpranowopilihanumat,Ideologi,4
2809,sama prabowo santri rasa lebih harga apresiasi kontribusi bangsa 2024santriuntuknegeri sahabatsantri untukpragibs,Sosial Budaya,6
2810,ganjar pranowo energi positif bawa indonesia lang maju ganjar mahfud hebat coblos3 3gm dulujokowisekarangganjar,Politik,1
2811,umat islam rata rata dukung anies baswedan 2024 bayang sultan islam tua indonesia pulau tidore malu utara rata2 dukung anies baswedan begitu kota ternate sekitarnyaamin2024,Geografi,7
2812,berkalikali prabowo puji program kerja ide gagas lontar kait tahan aman hubung internasional geopolitik prabowo sepakat nilai ide gagas ganjar sangat masuk akal bagus 2024 ganjarmahfud,Pertahanan dan Keamanan,3
2813,bulan januari serang kubu dkk makin sengit masuk doxxing akun akun sosmed harap cepu grup login tutup bagi informasi counter serang jangan biar 02 kuasa asal bukan prabowo,Pertahanan dan Keamanan,3
2814,survei bloomberg 17 ekonom anies unggul prabowo ganjar,Politik,1
2815,umum debat kali subjektif anies 7 bowo 6 ganjar 8,Politik,1
2816,masa depan cerah sama umat jnk solid dukung ganjar pranowo mahfud md pilpres mendatangganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
2817,pak anies baswedan sapa konten kreator tanjak sitinjau lauik jalan lintas sumatera rute solokpadang aminajadulu aniesmuhaimin2024,Ekonomi,5
2818,izin acara desak anies yogya cabut pihak anies kapan mau maju demokrasi,Politik,1
2819,bandung gaspol kabar seluruh pelosok negeri aceh papua rakyat ingin ubah sama aniesmuhaimin buzzer kelojot lihat bandunglautanamin,Politik,1
2820,paslon 03 ganjar pranowo solusi pintar buat tani indo kuota pupuk luas hasil panen makin top ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi,5
2821,usul bapak ganjar pranowo mahfud md bpk pilih jadi presiden wakil presiden hendak beri bantu lansia umur 60 thn atas bulan biaya hidup buah usul buka bagaimana twips,Sosial Budaya,6
2822,salam 3 jari lawan begal konstitusi gemoy capres abadi ganjarmahfud presiden ri location furong ancient town hun province china,Politik,1
2823,dukung prabowogibran memang kompak yopora,Sosial Budaya,6
2824,anies presiden arti aparat bawah bayang brutal apa ormas besok,Politik,1
2825,moga bapak prabowo subianto pilih presiden ri tahun 2024 bawa lebih sejahtera menatamasadepan bersamaprabowogibran prabowogemoy prabowogibran,Politik,1
2826,anies praktek outsourcing batas amp awas usaha phk mau hakhak buruh beri buruh satu desakanies,Politik,1
2827,deklarasi tempat gedung griya yudha reksa desa kirig camat mejobo kabupaten kudus ribu tani sebut aku menang prabowogibran sekali putar indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas,Politik,1
2828,lanjut p3mbangunan jadi fokus ganjar mahfud cipta harap baru maju indonesia sama ganjar sejahtera presidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Politik,1
2829,semua kaya alam olah bumi nusantara bangun pabrikpabrik olah indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas prabowo subianto,Sumber Daya Alam,0
2830,pasang capres cawapres ri 03 ganjar pranowo mahfud md yakin ekonomi tumbuh capai kencang 7 tahun ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
2831,007koteka mohmahfudmd janji tinggal janji bibir ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 uang saku posyandu,Sosial Budaya,6
2832,waspada hoaks pak ganjar pranowo pasti bansos tetap sekarang ktp sakti buat hidup lebih cerah jnk ganjarmahfudrebound ganjarpranowopilihanumat 2024jokowidigantiganjar,Politik,1
2833,besar harap semangat masyarakat papua pak anies lihat betapa rakyat sorong papua sambut datang pak anies malam senin 15 januari 2024,Politik,1
2834,beda prabowo timses ganjar tinggal rawan kena masalah turun awal kasus pesan jangan pernah takut suara milu demokratis jangan takut man left behind,Politik,1
2835,bersamasama gerak satu gera gam dukung prabowo jabartetappakbowo darijabar untukindonesia,Politik,1
2836,anies salah lebih 12 tentara pny rumah benar 517 lebih 800 jt cyber attack benar 976429996x,Pertahanan dan Keamanan,3
2837,bawaslu aku sulit dalam bansos stiker prabowogibran temponasional,Politik,1
2838,siapahargaitukangbaso jokowi orang kepala negara cemooh mak banteng apalgi rakyat kecil sungguh terlalu beda jauh sikap prabowo sangat harga semua kalang dagang kecil,Politik,1
2839,tugas berat pasang capres cawapres ganjar pranowo prof mahfud md siap tuntasin regulasi hukum investasi indonesia makin menggeliatganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
2840,saran meski maki goblok prabowo penuh unsur pidana perlu lapor cukup buat berisik baik medsos dunia nyata hukum jatuh rakyat lebih hormat ayo berisik dapat pimpin bersih amp etika,Politik,1
2841,video sangat viral buat swingvoter golput pindah dukung amin download bagi teman group wa mu momen anies jelas rasa adil sempat sama rakyat rt,Politik,1
2842,menhan prabowo habis rp 693 5 tahun alutsista bel newsupdate news update text,Politik,1
2843,momen pak anies baca sholawat asyghil sama jamaah batam lanjut doa sama lupa sisip doa palestina moga allah ikan tolong aminajadulu,Sosial Budaya,6
2844,anggap gw cengeng bener ngeliat dekat beliau sama warga lalu bijak pihak tara warga tu bkin hati lemah tambah rawan rela juang pak anies,Politik,1
2845,anganangan tang pilih presiden satu putar sulit jadi bulan jelang coblos elektabilitas pasang prabowo subiantogibran rakabuming raka tak kunjung tembus 50 persen presiden jokowi kian kentara dukung prabowo anak minta jokowi kpu ubah format debat muncul prabowo kalah telak debat tiga pilpres ketidaknetralan jokowi henti tak kenang presiden buruk reformasi apakatatempo podcasttempo majalahtempo,Politik,1
2846,cak imin sesal batal izin desak anies negara demokrasi sesal larang hambat proses demokrat desakanies,Politik,1
2847,guru ngaji paling jasa banget bentuk generasi taat agama sayang sekali jarang banget perhati perintah program pak gan,Politik,1
2848,dukung model uu ite bakal senjata bungkam makin layak pilih prabowogibran suram,Politik,1
2849,mahfud md cerita sahabat mendiang pendeta humprey dua sama dian dialog antar iman buah gera dedikasi satu satu bangsa indonesia ganjar mahfud,Sosial Budaya,6
2850,kunjung masalah air bersih naik air laut sembilan lurah indonesiasentris jakarta utara jadi perhati serius prabowo subianto calon presiden nomor urut indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas,Sumber Daya Alam,0
2851,siapa tahu salah satu program amin satu anies mau buat hotline paris layan acara gratis warga hotlineparisamin,Politik,1
2852,pasang capres cawapres ganjar pranowo mahfud md pimpin paham korupsi musuh sama rakyatganjarmahfudrebound ganjarpranowopilihanumat jnk,Ideologi,4
2853,makanya paslon 01 sama 03 battle capres mantan gubernur mau dibattle susah resources jakarta sama resources jawa tengah beda jauh anies jabat resources tinggal,Sumber Daya Alam,0
2854,harap ganjar presiden rakyat simpul ingin masyarakat lihat ganjar pranowo mahfud md cipta adil sejahtera seluruh rakyatjn19a1x jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
2855,foto anies amp aktivis sosok pimpin matang punya rekam jejak instan pake jalur mk,Politik,1
2856,jubir amin prabowo 4 kali naik podium siapa ambisi capres nomor urut 02 prabowo subianto lihat emosi beri jawab ikut politikpemerintahan jatim surabaya via,Politik,1
2857,suara bulat warga jatim cermin yakin mampu ganjar pimpin negeri,Politik,1
2858,anies baswedans campaign change metode kampanye pak anies baswedan tarik perhati media asing sila simak liput kampanye pak anies chanel news asia aminajadulu aniesmuhaimin2024,Politik,1
2859,ahy sebut masyarakat aceh banyak titip harap prabowo subianto bpb pdemokrat agusyudhoyono demokrat s14p,Politik,1
2860,ratus alumni itb deklarasi dukung aniesmuhaimin,Politik,1
2861,desakanies purwokerto tanya nyata presiden kampanye amp pihak anies pernah undang makan malam presiden bilang netral jalan,Politik,1
2862,ganjarmahfud solusi cerdas selesai soal k3tahanan pangan indonesia sejahtera lipat ganda indonesia makmur sentosa presidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Pertahanan dan Keamanan,3
2863,hadir anies gubernur dki waktu ubah nasib warga pulau sebira ada plts suplai listrik baik sekolah air bersih hingga kapal lebih cepat bantu potong waktu tempuh jadi 25 jam tingkat sejahtera ekonomi warga,Ekonomi,5
2864,percaya pasang ganjar pranowo mahfud md jamin sejahtera rakyatnyaganjarpranowopilihanumat jnk temanalamganjar atikohibunegara tabrakprof apri2201,Politik,1
2865,indonesia adil manusiawi wujud berkat komitmen prabowo 02untukmelanjutkan buktinyata tiadahenti,Politik,1
2866,jokowi presiden kampanye pihak ngomong kayak gitu samping paslon sedang berkomeptisi padahal asn foto pakai pose jari lah pimpin tinggi malah berstatmen macam gin bener kata pak anies etik atas,Politik,1
2867,laut manusia sambut datang capres nomor urut 01 anies baswedan kampanye padang sumatra barat kamis 2512024 kunjung kali kata semangat ubah makin tak bendung masyarakat mang selalu ada baris progresif makin rasa optimis gagas ubah yanh dorong makin kuat memang makin butuh indonesia ujar wartawan bandara minangkabau simak berita lengkap hardnews politik newsone cariberitaditvone aniesbaswedan politik tvonetvpemilu kamikabarkanandaputuskan maumemilih capres cawapres pemilu2024 pilpres2024 no02,Politik,1
2868,biginilah cara masyarakat sorong papua sambut pak anies salam hormat pace mace semua ada ujung timur indonesia,Sosial Budaya,6
2869,ganjarmahfud bangun fondasi kuat hukum tegas cipta lingkung aman kualitas rakyat ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,1
2870,nobar sama nyokap obat komentar anies jahat nyindir pak prabowo terus kasihan pak prabowo nyokap die harder pak anies,Politik,1
2871,ganjar pranowo mahfud md pimpin rakyat banget benerbener dengerin aspirasi sukses pilpres 2024 sama pimpin peduli sama rakyatjnk21ap jnk ganjarmahfudrebound ganjarpranowopilihanumat tabrakprof,Politik,1
2872,baru era anies400 purnawirawan tnipolri siap saksi amin tps makin tak bendung dukung pasang amin,Politik,1
2873,nyata gembira interaksi prabowo sambut baik datang indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas prabowo subianto,Politik,1
2874,semut hitam milik koordinasi luar biasa ganjar mahfud tunjuk ahli rupa koordinasi upaya bangun ganjar pranowo bukti lebih baik ganjarmahfud2024 ganjarpresidenrakyat kratonbersamarakyat,Politik,1
2875,biar jogetjoget tetap seru tambah programprogram bantu pemuda lewat masalahnyaseperti program pasang capres ganjar pranowo mahfud md ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
2876,pak ganjar presiden rakyat selalu depan penting rakyat,Politik,1
2877,njir ngeri gin bener clear pulak sebut nama usaha jabat koalisi sila simak channel nasional corruption watch uang tambang ilegal alir koalisi prabowo gibran disinylir brsl oknum menteri kim,Politik,1
2878,prabowo call 801 kali aksi kamis dukung bilang isu 5 tahun sekali,Politik,1
2879,calon presiden ri urut 3 ganjar pranowo izin langgar konstitusi atur dasar negara rusak fondasi negara kitaganjarpranowopilihanumat,Ideologi,4
2880,dukung sama calon presiden wakil presiden pilih hati capres ganjar pranowo mahfud md pilih presiden ikut jn19ab jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
2881,anies menang indonesia beneran isi demo demo soal agama banyak persekusi rumah ibadah minoritas surga buat teroris siapa orang pertama lu marahin framing dibales framing,Sosial Budaya,6
